"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/int_ipc_io.csv --int --ipc --io 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
0,15,0,0,0,6,0,0
0,24,0,0,0,6,0,0
0,30,0,0,0,6,0,0
0,17,0,0,0,6,0,18
0,15,0,0,0,6,0,0
0,50,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,24
0,16,0,0,0,6,0,416
0,17,0,0,0,6,0,0
0,37,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,32,0,0,0,6,0,12
0,15,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,32,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,43,0,0,0,6,0,42
0,15,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,63,0,0,0,6,0,0
0,20,0,0,0,6,0,410
0,20,0,0,0,6,0,16
0,17,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,35,0,0,0,6,0,0
0,69,0,0,0,6,0,54
0,16,0,0,0,6,0,0
0,18,0,0,0,6,0,62
0,23,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,44,0,0,0,6,0,0
0,34,0,0,0,6,0,0
0,15,0,0,0,6,0,46
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,21,0,0,0,6,0,42
0,30,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,43,0,0,0,6,0,2790
0,72,0,0,0,6,0,130
0,66,0,0,0,6,0,136
0,29,0,0,0,6,0,0
0,61,0,0,0,6,0,146
0,20,0,0,0,6,0,2
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,33,0,0,0,6,0,0
0,24,0,0,0,6,0,32
0,23,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,27,0,0,0,6,0,0
0,26,0,0,0,6,0,0
0,38,0,0,0,6,0,36
0,17,0,0,0,6,0,60
0,15,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,16,0,0,0,6,0,82
0,20,0,0,0,6,0,0
0,49,0,0,0,6,0,754
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,40,0,0,0,6,0,0
0,22,0,0,0,6,0,26
0,15,0,0,0,6,0,0
0,43,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,28
0,18,0,0,0,6,0,24
0,16,0,0,0,6,0,0
0,34,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,37,0,0,0,6,0,18
0,21,0,0,0,6,0,0
0,36,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,36,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,17,0,0,0,6,0,20
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,26,0,0,0,6,0,0
0,45,0,0,0,6,0,20
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,32
0,34,0,0,0,6,0,0
0,15,0,0,0,6,0,1646
0,14,0,0,0,6,0,0
0,16,0,0,0,6,0,66
0,15,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,60,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,18,0,0,0,6,0,28
0,16,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,38,0,0,0,6,0,0
0,22,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,14,0,0,0,6,0,28
0,18,0,0,0,6,0,0
0,34,0,0,0,6,0,0
0,33,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,24,0,0,0,6,0,8
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,608
0,15,0,0,0,6,0,0
0,62,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,20
0,20,0,0,0,6,0,0
0,35,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,32,0,0,0,6,0,34
0,16,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,18,0,0,0,6,0,2042
0,9,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,40,0,0,0,6,0,20
0,14,0,0,0,6,0,12
0,17,0,0,0,6,0,0
0,37,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,13,0,0,0,6,0,0
0,46,0,0,0,6,0,22
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,22,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,16
0,54,0,0,0,6,0,0
0,27,0,0,0,6,0,532
0,33,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,20,0,0,0,6,0,32
0,40,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,14,0,0,0,6,0,88
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,63,0,0,0,6,0,0
0,31,0,0,0,6,0,0
0,15,0,0,0,6,0,8
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,578
0,44,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,10
0,16,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,74,0,0,0,6,0,0
0,24,0,0,0,6,0,32
0,17,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,43,0,0,0,6,0,202
0,14,0,0,0,6,0,0
0,16,0,0,0,6,0,2100
0,16,0,0,0,6,0,0
0,24,0,0,0,6,0,108
0,17,0,0,0,6,0,0
0,47,0,0,0,6,0,20
0,16,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,20,0,0,0,6,0,34
0,61,0,0,0,6,20,50
0,17,0,0,0,6,42,8
0,14,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,40,0,0,0,6,0,44
0,52,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,15,0,0,0,6,0,2
0,13,0,0,0,6,0,0
0,15,0,0,0,6,0,24
0,13,0,0,0,6,0,706
0,35,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,34,0,0,0,6,0,42
0,16,0,0,0,6,0,0
0,37,0,0,0,6,0,0
0,48,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,18,0,0,0,6,0,432
0,20,0,0,0,6,0,0
0,32,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,21,0,0,0,6,0,0
0,31,0,0,0,6,0,28
0,14,0,0,0,6,0,0
0,11,0,0,0,6,0,0
0,55,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,14,0,0,0,6,0,34
0,16,0,0,0,6,0,2586
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,36,0,0,0,6,0,0
0,18,0,0,0,6,0,0
0,33,0,0,0,6,0,0
0,18,0,0,0,6,0,16
0,14,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,61,0,0,0,6,0,0
0,32,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,17,0,0,0,6,0,20
0,22,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,36,0,0,0,6,0,0
0,42,0,0,0,6,0,0
0,14,0,0,0,6,0,30
0,18,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,14,0,0,0,6,0,30
0,43,0,0,0,6,0,0
0,22,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,17,0,0,0,6,0,40
0,23,0,0,0,6,0,712
0,50,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,13,0,0,0,6,0,0
0,19,0,0,0,6,0,18
0,15,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,56,0,0,0,8,6,26
0,15,0,0,0,8,0,0
0,15,0,0,0,8,0,0
0,32,0,0,0,8,0,0
0,34,0,0,0,8,0,0
0,33,0,0,0,8,0,24
0,29,0,0,0,8,0,40
0,15,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,14,0,0,0,8,0,1952
0,15,0,0,0,8,0,0
0,13,0,0,0,8,0,0
0,33,0,0,0,8,0,42
0,19,0,0,0,8,0,0
0,42,0,0,0,8,0,0
0,27,0,0,0,8,0,0
0,26,0,0,0,8,0,0
0,22,0,0,0,8,0,20
0,48,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,20,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,16,0,0,0,8,0,16
0,18,0,0,0,8,0,0
0,36,0,0,0,8,0,610
0,22,0,0,0,8,0,0
0,29,0,0,0,8,0,0
0,27,0,0,0,8,0,40
0,14,0,0,0,8,0,0
0,15,0,0,0,8,0,0
0,46,0,0,0,8,0,0
0,15,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,21,0,0,0,8,0,22
0,14,0,0,0,8,0,0
0,35,0,0,0,8,0,0
0,42,0,0,0,8,0,0
0,36,0,0,0,8,0,0
0,27,0,0,0,8,0,44
0,23,0,0,0,8,0,0
0,17,0,0,0,6,0,24
0,19,0,0,0,6,0,0
0,36,0,0,0,6,0,0
0,10,0,0,0,6,0,0
0,20,0,0,0,6,0,0
0,16,0,0,0,7,0,526
0,15,0,0,0,8,4,52
0,15,0,0,0,8,0,0
0,66,0,0,0,8,0,0
0,25,0,0,0,8,0,0
0,15,0,0,0,8,0,0
0,14,0,0,0,8,0,30
0,19,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,34,0,0,0,8,0,124
0,14,0,0,0,8,0,0
0,15,0,0,0,8,0,0
0,20,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,34,0,0,0,8,0,0
0,61,0,0,0,8,0,1920
0,16,0,0,0,8,0,0
0,17,0,0,0,8,0,0
0,14,0,0,0,8,0,0
0,23,0,0,0,8,0,0
0,15,0,0,0,8,0,28
0,37,0,0,0,8,0,0
0,17,0,0,0,8,0,0
0,20,0,0,0,8,0,0
0,33,0,0,0,8,0,0
0,35,0,0,0,8,0,38
0,24,0,0,0,8,0,0
0,43,0,0,0,8,0,0
0,16,0,0,0,8,0,0
0,24,0,0,0,8,0,0
0,35,0,0,0,8,0,0
0,15,0,0,0,8,0,20
0,21,0,0,0,6,0,18
0,57,0,0,0,6,0,12
0,38,0,0,0,6,0,62
0,16,0,0,0,6,0,0
0,36,0,0,0,6,0,0
0,47,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,51,0,0,0,6,0,46
0,17,0,0,0,6,0,0
0,36,0,0,0,6,0,770
0,15,0,0,0,6,0,64
0,16,0,0,0,6,0,0
0,19,0,0,0,6,0,20
0,39,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,37,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,18,0,0,0,6,0,40
0,15,0,0,0,6,0,0
0,54,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,20,0,0,0,6,0,46
0,15,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,57,0,0,0,6,0,10
0,43,0,0,0,6,0,0
0,17,0,0,0,6,0,28
0,18,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,14,0,0,0,6,2,2622
0,42,0,0,0,6,0,32
0,17,0,0,0,6,0,66
0,24,0,0,0,6,0,0
0,29,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,77,0,0,0,6,0,0
0,17,0,0,0,6,0,30
0,15,0,0,0,6,0,0
0,19,0,0,0,6,0,0
0,15,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,42,0,0,0,6,0,0
0,18,0,0,0,6,0,28
0,19,0,0,0,6,0,0
0,25,0,0,0,6,0,0
0,23,0,0,0,6,0,0
0,30,0,0,0,6,0,0
0,28,0,0,0,6,0,20
0,15,0,0,0,6,0,610
0,24,0,0,0,6,0,0
0,38,0,0,0,6,0,0
0,24,0,0,0,6,0,0
0,22,0,0,0,6,0,0
0,32,0,0,0,6,0,42
0,15,0,0,0,6,0,0
0,16,0,0,0,6,0,0
0,31,0,0,0,6,0,0
0,28,0,0,0,6,0,0
0,38,0,0,0,6,0,24
0,52,0,0,0,6,0,0
0,24,0,0,0,6,0,32
0,17,0,0,0,6,0,0
0,17,0,0,0,6,0,0
0,15,0,0,0,6,0,28
0,15,0,0,0,6,0,506
0,59,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,25,0,0,0,6,0,0
0,27,0,0,0,6,0,42
0,18,0,0,0,6,0,0
0,14,0,0,0,6,0,0
0,39,0,0,0,6,0,0
