"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
0,15,0,0,0,0,0
0,17,0,0,0,0,16
0,14,0,0,0,0,0
0,18,0,0,0,0,4
0,38,0,0,0,0,40
0,13,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,17,0,0,0,2,636
0,22,0,0,0,0,0
0,58,0,0,0,0,30
0,23,0,0,0,0,0
0,31,0,0,0,0,0
0,18,0,0,0,0,0
0,15,0,0,0,0,44
0,18,0,0,0,0,28
0,39,0,0,0,0,0
0,15,0,0,0,0,0
0,18,0,0,0,0,0
0,18,0,0,0,0,32
0,29,0,0,0,0,0
0,27,0,0,0,0,16
0,36,0,0,0,0,0
0,25,0,0,0,0,0
0,15,0,0,0,0,26
0,16,0,0,0,0,0
0,45,0,0,0,0,0
0,20,0,0,0,0,14
0,33,0,0,0,0,0
0,15,0,0,0,0,64
0,16,0,0,0,0,0
0,31,0,0,0,0,0
0,31,0,0,0,0,0
0,16,0,0,0,0,18
0,34,0,0,0,0,46
0,16,0,0,0,2,0
0,14,0,0,0,0,0
0,15,0,0,0,0,56
0,17,0,0,0,0,0
0,18,0,0,0,0,156
0,32,0,0,0,0,0
0,13,0,0,0,0,0
0,31,0,0,0,0,0
0,31,0,0,0,0,22
0,20,0,0,0,0,396
0,15,0,0,0,0,0
0,36,0,0,0,0,0
0,36,0,0,0,0,0
0,32,0,0,0,0,28
0,13,0,0,0,0,300
0,16,0,0,0,0,0
0,15,0,0,0,0,0
0,29,0,0,0,0,0
0,39,0,0,0,0,0
0,28,0,0,0,0,52
0,18,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,40,0,0,0,0,0
0,18,0,0,0,0,28
0,18,0,0,0,0,52
0,15,0,0,0,0,0
0,14,0,0,0,0,0
0,18,0,0,0,0,0
0,60,0,0,0,0,0
0,20,0,0,0,4,116
0,16,0,0,0,0,0
0,15,0,0,0,0,0
0,14,0,0,0,0,0
0,15,0,0,0,0,0
0,53,0,0,0,6,244
0,14,0,0,0,0,0
0,22,0,0,0,0,0
0,37,0,0,0,0,0
0,16,0,0,0,0,0
0,34,0,0,0,0,40
0,36,0,0,0,0,0
0,15,0,0,0,0,0
0,16,0,0,0,0,0
0,17,0,0,0,0,0
0,15,0,0,0,2,466
0,14,0,0,0,0,0
0,50,0,0,0,0,0
0,13,0,0,0,0,0
0,18,0,0,0,0,0
0,16,0,0,0,0,198
0,39,0,0,0,0,0
0,21,0,0,0,0,0
0,84,0,0,0,0,54
0,66,0,0,0,0,256
0,33,0,0,0,0,366
0,22,0,0,0,0,0
0,40,0,0,0,0,210
0,19,0,0,0,0,0
0,42,0,0,0,0,0
0,15,0,0,0,0,32
0,14,0,0,0,0,0
0,43,0,0,0,0,0
0,20,0,0,0,0,46
0,17,0,0,0,0,0
0,37,0,0,0,0,0
0,16,0,0,0,0,70
0,17,0,0,0,0,0
0,21,0,0,0,0,50
0,18,0,0,0,0,0
0,14,0,0,0,0,0
0,48,0,0,0,0,26
0,17,0,0,0,0,0
0,27,0,0,0,0,14
0,19,0,0,0,0,0
0,12,0,0,0,0,22
0,16,0,0,0,0,54
0,40,0,0,0,0,0
0,13,0,0,0,0,16
0,14,0,0,0,0,0
0,19,0,0,0,0,0
0,17,0,0,0,0,462
0,16,0,0,0,0,0
0,45,0,0,0,0,100
0,41,0,0,0,0,30
0,17,0,0,0,0,0
0,16,0,0,0,0,142
0,14,0,0,0,0,0
0,20,0,0,0,0,0
0,37,0,0,0,0,44
0,15,0,0,0,0,0
0,14,0,0,0,0,268
0,15,0,0,0,0,0
0,13,0,0,0,0,0
0,14,0,0,0,0,22
0,91,0,0,0,0,0
0,18,0,0,0,0,32
0,17,0,0,0,0,0
0,14,0,0,0,0,0
0,14,0,0,0,0,34
0,41,0,0,0,0,0
0,34,0,0,0,0,42
0,17,0,0,0,0,0
0,18,0,0,0,0,0
0,21,0,0,0,0,0
0,20,0,0,0,0,20
0,29,0,0,0,0,0
0,60,0,0,0,0,44
0,22,0,0,0,0,0
0,17,0,0,0,0,0
0,15,0,0,0,0,0
0,18,0,0,0,0,40
0,16,0,0,0,0,54
0,57,0,0,0,0,0
0,14,0,0,0,0,0
0,16,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,436
0,30,109,0,0,0,0
0,52,0,0,0,0,0
0,20,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,92
0,18,0,0,0,0,0
0,16,0,0,0,0,0
0,29,0,0,0,0,0
0,16,0,0,0,0,0
0,15,34,0,0,0,392
0,18,0,0,0,0,30
0,27,0,0,0,0,0
0,26,0,0,0,0,0
0,61,0,0,0,0,0
0,12,0,0,0,0,36
0,15,0,0,0,0,40
0,13,0,0,0,0,0
0,14,0,0,0,0,0
0,14,0,0,0,0,0
0,51,0,0,0,0,24
0,20,0,0,0,0,0
0,17,0,0,0,0,0
0,33,0,0,0,0,18
0,24,0,0,0,0,0
0,14,0,0,0,6,64
0,47,0,0,0,0,0
0,21,0,0,0,0,0
0,43,0,0,0,0,0
0,14,0,0,0,0,40
0,13,0,0,0,4,386
0,18,0,0,0,0,0
0,40,0,0,0,0,0
0,15,0,0,0,0,0
0,40,0,0,0,0,40
0,19,0,0,0,0,0
0,15,0,0,0,2,82
0,17,0,0,0,0,0
0,39,0,0,0,0,48
0,10,0,0,0,0,0
0,14,0,0,0,0,0
0,22,0,0,0,0,30
0,17,0,0,0,0,0
0,18,0,0,0,0,0
0,48,0,0,0,0,38
0,90,0,0,0,0,0
0,28,0,0,0,0,284
0,16,0,0,0,0,0
0,18,0,0,0,0,0
0,15,0,0,0,0,26
0,34,0,0,0,0,0
0,16,0,0,0,2,42
0,18,0,0,0,0,0
0,16,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,40
0,51,0,0,0,6,114
0,22,0,0,0,0,0
0,18,0,0,0,0,0
0,14,0,0,0,0,0
0,15,0,0,0,0,26
0,16,0,0,0,4,98
0,33,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,17,0,0,0,0,16
0,45,0,0,0,0,324
0,34,0,0,0,0,0
0,37,0,0,0,0,0
0,16,0,0,0,0,0
0,17,0,0,0,0,0
0,24,0,0,0,0,126
0,20,0,0,0,0,0
0,16,0,0,0,0,0
0,39,0,0,0,0,0
0,22,0,0,0,0,0
0,13,0,0,0,0,0
0,21,0,0,0,0,128
0,28,0,0,0,0,0
0,15,0,0,0,0,0
0,44,0,0,0,0,0
0,13,0,0,0,0,0
0,24,0,0,0,0,318
0,17,0,0,0,0,0
0,13,0,0,0,0,0
0,13,0,0,0,0,0
0,47,0,0,0,0,0
0,18,0,0,0,0,160
0,27,0,0,0,0,0
0,28,0,0,0,0,0
0,16,0,0,0,0,0
0,17,0,0,0,0,0
0,53,0,0,0,0,146
0,22,0,0,0,0,0
0,15,0,0,0,0,0
0,14,0,0,0,0,0
0,18,0,0,0,0,0
0,14,0,0,0,0,142
0,33,0,0,0,0,0
0,21,0,0,0,0,0
0,29,0,0,0,0,0
0,16,0,0,0,0,0
0,13,0,0,0,0,370
0,14,0,0,0,0,0
0,34,0,0,0,0,0
0,14,0,0,0,0,0
0,35,0,0,0,0,0
0,22,0,0,0,0,98
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,49,0,0,0,0,0
0,31,0,0,0,0,0
0,18,0,0,0,0,38
0,15,0,0,0,0,0
0,14,0,0,0,0,0
0,14,0,0,0,0,0
0,49,0,0,0,0,0
0,16,0,0,0,0,24
0,19,0,0,0,0,352
0,15,0,0,0,0,0
0,13,0,0,0,0,0
0,31,0,0,0,0,0
0,47,0,0,0,0,0
0,21,0,0,0,0,202
0,14,0,0,0,0,14
0,16,0,0,0,0,46
0,16,0,0,0,0,0
0,17,0,0,0,0,0
0,35,0,0,0,0,42
0,14,0,0,0,0,0
0,15,0,0,0,0,0
0,19,0,0,0,0,12
0,19,0,0,0,0,0
0,31,0,0,0,0,116
0,48,0,0,0,0,0
0,15,0,0,0,0,0
0,12,0,0,0,0,40
0,13,0,0,0,0,0
0,15,0,0,0,4,316
0,17,0,0,0,0,0
0,35,0,0,0,0,0
0,16,0,0,0,0,0
0,15,0,0,0,0,20
0,19,0,0,0,4,76
0,22,0,0,0,0,0
0,30,0,0,0,0,0
0,39,0,0,0,0,0
0,20,0,0,0,0,16
0,13,0,0,0,0,28
0,15,0,0,0,0,0
0,14,0,0,0,0,0
0,14,0,0,0,0,0
0,35,0,0,0,0,10
0,14,0,0,0,0,278
0,21,0,0,0,0,0
0,21,0,0,0,0,0
0,32,0,0,0,0,0
0,15,0,0,0,0,0
0,43,0,0,0,0,172
0,16,0,0,0,0,0
0,11,0,0,0,0,0
0,12,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,27,0,0,0,0,70
0,15,0,0,0,0,0
0,21,0,0,0,0,0
0,57,0,0,0,0,0
0,16,0,0,0,0,0
0,14,0,0,0,0,152
0,32,0,0,0,0,0
0,24,0,0,0,0,0
0,19,0,0,0,0,0
0,15,0,0,0,0,0
0,20,0,0,0,0,362
0,25,0,0,0,0,0
0,48,0,0,0,0,0
0,37,0,0,0,0,0
0,23,0,0,0,0,0
0,20,0,0,0,2,96
0,16,0,0,0,0,0
0,15,0,0,0,0,0
0,29,0,0,0,0,0
0,15,0,0,0,0,0
0,17,0,0,0,6,134
0,15,0,0,0,0,0
0,16,0,0,0,0,0
0,17,0,0,0,0,0
0,70,0,0,0,0,0
0,21,0,0,0,2,82
0,18,0,0,0,0,0
0,16,0,0,0,0,0
0,20,0,0,0,0,44
0,13,0,0,0,0,0
0,53,0,0,0,0,294
0,36,0,0,0,0,0
0,18,0,0,0,0,0
0,17,0,0,0,0,32
0,14,0,0,0,0,0
0,36,0,0,0,0,48
0,40,0,0,0,0,0
0,15,0,0,0,0,0
0,12,0,0,0,0,0
0,14,0,0,0,0,18
0,13,0,0,0,0,0
0,14,0,0,0,0,80
0,39,0,0,0,0,0
0,16,0,0,0,0,0
0,16,0,0,0,0,22
0,14,0,0,0,0,0
0,29,0,0,0,0,252
0,16,0,0,0,0,0
0,49,0,0,0,0,0
0,14,0,0,0,0,36
0,15,0,0,0,0,4
0,13,0,0,0,0,152
0,11,0,0,0,0,0
0,15,0,0,0,0,0
0,48,0,0,0,0,0
0,15,0,0,0,0,18
0,15,0,0,0,4,68
0,21,0,0,0,0,0
0,35,0,0,0,0,0
0,22,0,0,0,0,0
0,53,0,0,0,0,32
0,14,0,0,0,2,26
0,13,0,0,0,0,0
0,17,0,0,0,0,0
0,14,0,0,0,0,0
0,37,0,0,0,0,0
0,62,0,0,0,6,338
0,16,0,0,0,0,0
0,18,0,0,0,0,0
0,34,0,0,0,0,0
0,17,0,0,0,0,0
0,15,0,0,0,2,166
0,48,0,0,0,0,24
0,31,0,0,0,0,0
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,19,0,0,0,0,50
0,17,0,0,0,0,18
0,35,0,0,0,0,0
0,13,0,0,0,0,0
0,41,0,0,0,0,0
0,17,0,0,0,0,0
0,22,0,0,0,0,382
0,16,0,0,0,0,0
0,33,0,0,0,0,0
0,17,0,0,0,0,0
0,16,0,0,0,0,0
0,13,0,0,0,0,82
0,18,0,0,0,0,0
0,16,0,0,0,0,0
0,44,0,0,0,0,0
0,33,0,0,0,0,0
0,15,0,0,0,0,150
0,14,0,0,0,0,42
0,15,0,0,0,0,0
0,22,0,0,0,0,10
0,55,0,0,0,0,0
0,16,0,0,0,0,26
0,27,0,0,0,0,24
0,16,0,0,0,0,0
0,14,0,0,0,0,0
0,24,0,0,0,0,0
0,52,0,0,0,0,396
0,17,0,0,0,0,28
0,14,0,0,0,0,0
0,18,0,0,0,0,0
0,20,0,0,0,0,0
0,22,0,0,0,0,156
0,36,0,0,0,0,20
0,14,0,0,0,0,0
0,20,0,0,0,0,0
0,13,0,0,0,0,0
0,22,0,0,0,0,274
0,28,0,0,0,0,20
0,40,0,0,0,0,0
0,17,0,0,0,0,40
0,14,0,0,0,0,0
0,17,0,0,0,0,42
0,16,0,0,0,0,0
0,13,0,0,0,0,0
0,34,0,0,0,0,26
0,17,0,0,0,0,0
0,19,0,0,0,6,56
0,33,0,0,0,0,0
0,27,0,0,0,0,0
0,15,0,0,0,0,0
0,32,0,0,0,0,30
0,29,0,0,0,0,0
0,31,0,0,0,4,70
0,13,0,0,0,0,0
0,17,0,0,0,0,0
0,13,0,0,0,0,22
0,45,0,0,0,0,26
0,14,0,0,0,8,110
0,35,0,0,0,0,0
0,22,0,0,0,0,0
0,15,0,0,0,0,0
0,18,0,0,0,0,0
0,41,0,0,0,2,364
0,15,0,0,0,0,0
0,15,0,0,0,0,0
0,12,0,0,0,0,0
0,14,0,0,0,0,0
0,16,0,0,0,0,158
0,26,0,0,0,0,0
0,31,0,0,0,0,0
0,15,0,0,0,0,0
0,20,0,0,0,0,0
0,23,0,0,0,0,518
0,15,0,0,0,0,0
0,35,0,0,0,0,0
0,12,0,0,0,0,0
0,14,0,0,0,0,0
0,15,0,0,0,0,170
0,15,0,0,0,0,0
0,11,0,0,0,0,0
0,32,0,0,0,0,0
0,35,0,0,0,0,0
0,25,0,0,0,0,34
0,13,0,0,0,0,0
0,12,0,0,0,0,0
0,18,0,0,0,0,0
0,33,0,0,0,0,0
0,17,0,0,0,0,136
0,39,0,0,0,0,0
0,15,0,0,0,0,0
0,14,0,0,0,0,0
0,17,0,0,0,0,0
0,61,0,0,0,0,0
0,26,0,0,0,0,146
0,13,0,0,0,0,0
0,15,0,0,0,0,0
0,28,0,0,0,0,38
0,26,0,0,0,0,0
0,39,0,0,0,0,260
0,14,0,0,0,0,0
0,15,0,0,0,0,0
0,16,0,0,0,0,18
0,17,0,0,0,0,0
0,27,0,0,0,0,70
0,60,0,0,0,0,0
0,14,0,0,0,0,0
0,21,0,0,0,0,34
0,16,0,0,0,0,0
0,13,0,0,0,0,338
0,14,0,0,0,0,0
0,35,0,0,0,0,0
0,12,0,0,0,0,40
0,33,0,0,0,0,0
0,39,0,0,0,0,80
0,37,0,0,0,0,0
0,22,0,0,0,0,0
0,58,0,0,0,0,0
0,18,0,0,0,0,26
0,15,0,0,0,0,28
0,17,0,0,0,0,0
0,16,0,0,0,0,0
0,16,0,0,0,0,0
0,53,0,0,0,0,18
0,17,0,0,0,0,48
0,18,0,0,0,0,0
0,40,0,0,0,0,0
0,16,0,0,0,0,44
0,22,0,0,0,0,0
0,102,0,0,0,0,48
0,28,0,0,0,0,0
0,17,0,0,0,0,0
0,19,0,0,0,0,40
0,23,0,0,0,0,0
0,16,0,0,0,0,0
